pair_id,src_ip,dst_ip,flow_count,beacon_confidence,duration_std,uncommon_port_hits,avg_total_bytes,off_hour_connections,priority_score
192.168.1.241→52.43.33.26,192.168.1.241,52.43.33.26,3,0.0,3.3541,2,6359.67,2,2
10.0.2.140→52.75.141.226,10.0.2.140,52.75.141.226,3,0.0,6.6432,3,5782.67,3,2
10.0.2.157→52.143.146.240,10.0.2.157,52.143.146.240,3,0.0,0.4547,3,29915.33,0,2
10.0.2.156→52.5.206.13,10.0.2.156,52.5.206.13,6,0.0,31.7751,4,22147.5,5,2
192.168.1.239→52.155.94.39,192.168.1.239,52.155.94.39,4,0.0,38.7769,2,91811.25,0,2
192.168.1.239→52.125.177.168,192.168.1.239,52.125.177.168,3,0.0,0.6963,1,8759.67,3,2
192.168.1.239→52.123.82.136,192.168.1.239,52.123.82.136,5,0.0,6.8921,4,37739.4,3,2
192.168.1.239→52.1.72.72,192.168.1.239,52.1.72.72,6,0.0,18.4177,4,20313.5,2,2
192.168.1.238→52.62.117.113,192.168.1.238,52.62.117.113,3,0.0,5.7662,3,17918.0,2,2
192.168.1.238→52.169.198.16,192.168.1.238,52.169.198.16,10,0.0,30.8735,8,12296.0,1,2
192.168.1.237→52.88.13.186,192.168.1.237,52.88.13.186,3,0.0,14.912,2,7998.67,3,2
192.168.1.237→52.201.81.222,192.168.1.237,52.201.81.222,3,0.0,1.8686,1,393256.0,0,2
10.0.2.155→52.43.33.26,10.0.2.155,52.43.33.26,3,0.0,0.8007,2,64858.0,1,2
192.168.1.240→52.30.193.176,192.168.1.240,52.30.193.176,3,0.0,1.0481,3,12831.33,2,2
10.0.2.145→52.77.82.17,10.0.2.145,52.77.82.17,3,0.0,1.2265,2,53216.67,3,2
10.0.2.161→52.8.74.82,10.0.2.161,52.8.74.82,3,0.0,4.0318,2,10240.0,2,2
192.168.1.237→52.11.88.252,192.168.1.237,52.11.88.252,4,0.0,2.1452,4,7716.75,2,2
10.0.2.159→52.235.62.247,10.0.2.159,52.235.62.247,3,0.0,6.8083,2,10805.0,2,2
10.0.2.159→52.227.96.208,10.0.2.159,52.227.96.208,3,0.0,1.1966,1,26886.33,2,2
10.0.2.159→52.162.2.26,10.0.2.159,52.162.2.26,3,0.0,9.5421,2,3311.33,2,2
10.0.2.159→52.140.245.52,10.0.2.159,52.140.245.52,3,0.0,1.466,2,13211.0,3,2
10.0.2.158→52.57.181.115,10.0.2.158,52.57.181.115,3,0.0,1.0791,2,25545.67,1,2
10.0.2.158→52.43.33.26,10.0.2.158,52.43.33.26,3,0.0,0.8219,2,4693.0,3,2
10.0.2.158→52.166.83.171,10.0.2.158,52.166.83.171,3,0.0,0.3366,1,7222.33,0,2
10.0.2.158→52.118.29.124,10.0.2.158,52.118.29.124,6,0.0,3.1895,3,25770.33,1,2
10.0.2.141→52.210.193.207,10.0.2.141,52.210.193.207,4,0.0,12.4876,3,12412.75,3,2
10.0.2.141→52.162.2.26,10.0.2.141,52.162.2.26,8,0.0,4.4209,7,31476.25,2,2
10.0.2.140→52.8.74.82,10.0.2.140,52.8.74.82,3,0.0,1.1264,1,82623.67,0,2
192.168.1.242→52.241.123.10,192.168.1.242,52.241.123.10,3,0.0,1.11,2,53834.33,0,2
192.168.1.242→52.139.72.252,192.168.1.242,52.139.72.252,3,0.0,0.9228,2,21602.33,3,2
192.168.1.242→52.125.99.159,192.168.1.242,52.125.99.159,4,0.0,1.3707,3,15559.25,1,2
10.0.2.140→52.33.200.192,10.0.2.140,52.33.200.192,12,0.0,2.7933,6,23903.5,3,2
10.0.2.140→52.18.241.144,10.0.2.140,52.18.241.144,3,0.0,3.9626,2,59451.33,3,2
10.0.2.140→52.146.179.54,10.0.2.140,52.146.179.54,3,0.0,1.5334,2,98237.67,0,2
10.0.2.143→52.143.143.211,10.0.2.143,52.143.143.211,3,0.0,0.2766,0,48499.67,3,2
10.0.2.142→52.43.170.188,10.0.2.142,52.43.170.188,3,0.0,13.2494,1,96414.0,1,2
10.0.2.142→52.29.3.76,10.0.2.142,52.29.3.76,9,0.0,4.5009,9,11855.67,5,2
10.0.2.137→52.75.141.226,10.0.2.137,52.75.141.226,4,0.0,4.53,2,7730.75,1,2
10.0.2.160→52.167.244.25,10.0.2.160,52.167.244.25,3,0.0,1.0675,2,13390.67,3,2
10.0.2.160→52.159.83.2,10.0.2.160,52.159.83.2,8,0.0,13.0866,4,5629.5,2,2
10.0.2.16→52.96.212.92,10.0.2.16,52.96.212.92,3,0.0,0.9387,3,18483.33,2,2
10.0.2.16→52.81.60.195,10.0.2.16,52.81.60.195,7,0.0,6.2514,7,38887.86,3,2
10.0.2.16→52.182.151.72,10.0.2.16,52.182.151.72,4,0.0,5.2534,4,84975.5,0,2
10.0.2.159→52.62.117.113,10.0.2.159,52.62.117.113,5,0.0,16.2892,2,27061.6,2,2
10.0.2.159→52.32.245.196,10.0.2.159,52.32.245.196,12,0.0,6.8855,7,11632.75,2,2
10.0.2.161→52.94.168.172,10.0.2.161,52.94.168.172,3,0.0,6.8914,3,5302.0,2,2
10.0.2.161→52.91.195.142,10.0.2.161,52.91.195.142,9,0.0,3.9498,6,22508.44,8,2
10.0.2.162→52.250.188.94,10.0.2.162,52.250.188.94,4,0.0,5.0597,2,17774.0,3,2
10.0.2.162→52.235.108.193,10.0.2.162,52.235.108.193,5,0.0,4.2242,4,25075.0,2,2
10.0.2.161→52.210.193.207,10.0.2.161,52.210.193.207,3,0.0,0.3857,0,3010.0,2,2
10.0.2.161→52.169.198.16,10.0.2.161,52.169.198.16,3,0.0,0.9387,2,127520.67,0,2
10.0.2.160→52.240.94.101,10.0.2.160,52.240.94.101,3,0.0,4.7666,3,11486.33,2,2
10.0.2.160→52.221.39.114,10.0.2.160,52.221.39.114,3,0.0,1.1449,1,16913.67,2,2
10.0.2.160→52.219.227.101,10.0.2.160,52.219.227.101,3,0.0,0.3642,3,19480.67,0,2
10.0.2.160→52.196.32.13,10.0.2.160,52.196.32.13,3,0.0,1.3292,3,31658.33,3,2
10.0.2.160→52.172.189.147,10.0.2.160,52.172.189.147,8,0.0,4.603,6,16360.12,3,2
192.168.1.236→52.43.170.188,192.168.1.236,52.43.170.188,3,0.0,7.3745,2,74875.0,0,2
192.168.1.236→52.32.158.89,192.168.1.236,52.32.158.89,3,0.0,3.2768,2,7623.0,1,2
192.168.1.236→52.11.88.252,192.168.1.236,52.11.88.252,6,0.0,16.4123,5,14319.17,2,2
10.0.2.160→52.169.198.16,10.0.2.160,52.169.198.16,3,0.0,0.0809,3,8593.0,0,2
10.0.2.140→52.73.192.243,10.0.2.140,52.73.192.243,5,0.0,6.3565,3,29192.2,3,2
10.0.2.140→52.71.3.212,10.0.2.140,52.71.3.212,3,0.0,2.9079,1,9288.67,2,2
10.0.2.140→52.43.87.64,10.0.2.140,52.43.87.64,4,0.0,9.3036,3,12636.5,2,2
10.0.2.14→52.219.23.155,10.0.2.14,52.219.23.155,6,0.0,2.1405,5,27275.83,4,2
10.0.2.14→52.169.198.16,10.0.2.14,52.169.198.16,3,0.0,1.4989,2,4309.67,3,2
10.0.2.139→52.67.176.79,10.0.2.139,52.67.176.79,3,0.0,0.9588,2,11649.67,3,2
10.0.2.139→52.57.181.115,10.0.2.139,52.57.181.115,3,0.0,0.4337,1,18837.0,0,2
10.0.2.139→52.50.76.131,10.0.2.139,52.50.76.131,5,0.0,7.8188,4,30339.0,1,2
10.0.2.139→52.195.208.14,10.0.2.139,52.195.208.14,3,0.0,3.5807,2,24263.0,1,2
10.0.2.139→52.121.235.85,10.0.2.139,52.121.235.85,5,0.0,1.1949,3,14488.6,3,2
192.168.1.243→52.239.190.50,192.168.1.243,52.239.190.50,3,0.0,0.7489,2,92508.67,0,2
192.168.1.235→52.176.238.203,192.168.1.235,52.176.238.203,3,0.0,5.7553,2,59059.0,0,2
192.168.1.235→52.139.72.252,192.168.1.235,52.139.72.252,4,0.0,1.0007,3,39418.5,4,2
192.168.1.235→52.129.71.22,192.168.1.235,52.129.71.22,3,0.0,0.4989,2,9044.67,0,2
192.168.1.234→52.92.5.8,192.168.1.234,52.92.5.8,8,0.0,9.9263,5,13659.38,7,2
192.168.1.234→52.67.46.173,192.168.1.234,52.67.46.173,3,0.0,1.5832,2,29393.33,1,2
192.168.1.234→52.29.3.76,192.168.1.234,52.29.3.76,3,0.0,0.4276,2,19821.0,0,2
10.0.2.163→52.143.146.240,10.0.2.163,52.143.146.240,3,0.0,0.0649,0,62648.33,1,2
10.0.2.162→52.38.211.174,10.0.2.162,52.38.211.174,4,0.0,3.1208,3,41502.5,2,2
10.0.2.138→52.244.114.127,10.0.2.138,52.244.114.127,3,0.0,0.543,2,122693.67,0,2
10.0.2.138→52.233.49.105,10.0.2.138,52.233.49.105,3,0.0,0.7098,2,35364.33,3,2
10.0.2.136→52.53.67.60,10.0.2.136,52.53.67.60,3,0.0,1.1556,3,47853.67,1,2
10.0.2.162→52.140.174.236,10.0.2.162,52.140.174.236,3,0.0,0.333,2,39711.0,0,2
10.0.2.162→52.136.236.42,10.0.2.162,52.136.236.42,3,0.0,1.9838,3,53417.33,2,2
10.0.2.165→52.121.235.85,10.0.2.165,52.121.235.85,3,0.0,0.7606,2,5514.0,1,2
10.0.2.164→52.74.193.127,10.0.2.164,52.74.193.127,4,0.0,6.1426,3,15439.5,3,2
10.0.2.164→52.71.3.212,10.0.2.164,52.71.3.212,4,0.0,2.9519,2,17061.0,2,2
10.0.2.164→52.48.103.109,10.0.2.164,52.48.103.109,3,0.0,0.2486,2,10608.33,0,2
10.0.2.164→52.34.104.238,10.0.2.164,52.34.104.238,7,0.0,1.8741,4,39220.57,0,2
10.0.2.164→52.192.221.104,10.0.2.164,52.192.221.104,3,0.0,35.049,1,12811.67,1,2
10.0.2.164→52.185.82.221,10.0.2.164,52.185.82.221,3,0.0,0.1599,3,22369.0,0,2
10.0.2.164→52.117.191.81,10.0.2.164,52.117.191.81,3,0.0,1.7008,3,27088.33,2,2
10.0.2.163→52.200.13.94,10.0.2.163,52.200.13.94,7,0.0,30.635,4,22259.29,4,2
10.0.2.137→52.50.76.131,10.0.2.137,52.50.76.131,6,0.0,4.9042,3,15022.83,3,2
10.0.2.14→52.222.87.127,10.0.2.14,52.222.87.127,8,0.0,39.2868,3,21074.62,2,2
10.0.2.167→52.7.235.177,10.0.2.167,52.7.235.177,3,0.0,15.0782,3,42187.67,1,2
10.0.2.171→52.1.72.72,10.0.2.171,52.1.72.72,3,0.0,1.3305,1,3326.0,2,2
10.0.2.170→52.88.13.186,10.0.2.170,52.88.13.186,3,0.0,2.3664,3,16977.67,1,2
10.0.2.167→52.34.104.238,10.0.2.167,52.34.104.238,3,0.0,0.8592,2,10096.67,2,2
10.0.2.167→52.250.188.94,10.0.2.167,52.250.188.94,6,0.0,11.3537,6,21962.5,3,2
10.0.2.167→52.201.81.222,10.0.2.167,52.201.81.222,7,0.0,27.706,5,25229.0,1,2
10.0.2.166→52.88.101.137,10.0.2.166,52.88.101.137,6,0.0,11.2258,5,23330.67,3,2
10.0.2.165→52.96.212.92,10.0.2.165,52.96.212.92,8,0.0,36.39,4,12723.75,2,2
10.0.2.165→52.235.58.175,10.0.2.165,52.235.58.175,5,0.0,6.6691,3,16713.2,1,2
10.0.2.165→52.154.51.29,10.0.2.165,52.154.51.29,3,0.0,3.032,1,37364.67,1,2
10.0.2.162→52.196.32.13,10.0.2.162,52.196.32.13,13,0.0,3.5593,9,17925.15,5,2
192.168.1.243→52.163.245.96,192.168.1.243,52.163.245.96,3,0.0,9.2056,2,672625.0,0,2
192.168.1.242→52.93.117.242,192.168.1.242,52.93.117.242,3,0.0,22.2889,2,7301.33,2,2
10.0.2.138→52.92.5.8,10.0.2.138,52.92.5.8,6,0.0,3.5817,4,274740.83,0,2
10.0.2.138→52.92.2.15,10.0.2.138,52.92.2.15,12,0.0616,1.703,9,11091.75,6,2
10.0.2.138→52.30.193.176,10.0.2.138,52.30.193.176,3,0.0,15.6037,1,10922.67,1,2
10.0.2.136→52.0.241.24,10.0.2.136,52.0.241.24,4,0.0,1.4422,3,29116.0,3,2
10.0.2.135→52.94.10.111,10.0.2.135,52.94.10.111,9,0.0,8.2057,7,16916.78,1,2
10.0.2.135→52.67.46.173,10.0.2.135,52.67.46.173,10,0.0,13.0945,5,26542.3,2,2
10.0.2.135→52.60.11.135,10.0.2.135,52.60.11.135,3,0.0,1.5786,2,70871.67,1,2
192.168.1.245→52.166.83.171,192.168.1.245,52.166.83.171,3,0.0,9.9628,1,24018.67,2,2
192.168.1.244→52.93.78.128,192.168.1.244,52.93.78.128,3,0.0,2.594,2,37229.33,1,2
192.168.1.244→52.240.150.150,192.168.1.244,52.240.150.150,3,0.0,0.587,0,84837.33,2,2
192.168.1.244→52.156.105.203,192.168.1.244,52.156.105.203,3,0.0,3.7224,3,46206.67,1,2
192.168.1.243→52.92.2.15,192.168.1.243,52.92.2.15,3,0.0,13.4983,3,13502.33,1,2
10.0.2.169→52.35.45.71,10.0.2.169,52.35.45.71,4,0.0,1.4914,2,36850.5,1,2
10.0.2.169→52.214.107.150,10.0.2.169,52.214.107.150,13,0.0,4.389,9,12787.46,6,2
10.0.2.169→52.176.238.203,10.0.2.169,52.176.238.203,3,0.0,0.1368,2,5422.0,0,2
10.0.2.168→52.94.168.172,10.0.2.168,52.94.168.172,3,0.0,6.6471,1,58145.0,0,2
10.0.2.168→52.49.47.194,10.0.2.168,52.49.47.194,3,0.0,1.2371,2,34270.0,1,2
10.0.2.168→52.35.45.71,10.0.2.168,52.35.45.71,4,0.0,5.7574,2,20850.0,1,2
10.0.2.167→52.92.2.15,10.0.2.167,52.92.2.15,3,0.0,1.1742,2,19830.33,3,2
192.168.1.232→52.39.184.95,192.168.1.232,52.39.184.95,3,0.0,0.9012,3,58384.67,0,2
192.168.1.232→52.21.247.25,192.168.1.232,52.21.247.25,3,0.0,2.7186,3,37422.0,1,2
192.168.1.231→52.95.236.200,192.168.1.231,52.95.236.200,7,0.0,3.2434,5,20019.86,2,2
10.0.2.170→52.44.85.247,10.0.2.170,52.44.85.247,5,0.0,11.6589,4,8733.0,1,2
10.0.2.170→52.171.189.219,10.0.2.170,52.171.189.219,3,0.0,4.6656,3,76593.67,0,2
10.0.2.170→52.159.90.10,10.0.2.170,52.159.90.10,7,0.0,4.7536,3,53544.57,0,2
10.0.2.17→52.93.78.128,10.0.2.17,52.93.78.128,3,0.0,6.997,3,4284.33,1,2
10.0.2.17→52.48.103.109,10.0.2.17,52.48.103.109,3,0.0,1.6626,2,61728.0,2,2
10.0.2.172→52.219.23.155,10.0.2.172,52.219.23.155,3,0.0,1.92,2,4209.67,1,2
10.0.2.172→52.174.33.8,10.0.2.172,52.174.33.8,8,0.0,14.2313,6,37011.88,5,2
10.0.2.171→52.91.195.142,10.0.2.171,52.91.195.142,11,0.0,2.7193,6,257494.45,0,2
10.0.2.171→52.59.192.87,10.0.2.171,52.59.192.87,4,0.0,14.5413,2,11706.0,2,2
10.0.2.171→52.5.206.13,10.0.2.171,52.5.206.13,3,0.0,0.1294,2,7673.33,0,2
10.0.2.169→52.96.85.229,10.0.2.169,52.96.85.229,3,0.0,1.3121,2,50527.33,2,2
10.0.2.136→52.29.3.76,10.0.2.136,52.29.3.76,3,0.0,15.2389,2,5011.33,3,2
10.0.2.136→52.224.115.122,10.0.2.136,52.224.115.122,4,0.0,0.9866,4,13880.25,2,2
10.0.2.131→52.34.104.238,10.0.2.131,52.34.104.238,14,0.0,2.2843,13,19773.43,6,2
10.0.2.135→52.252.240.238,10.0.2.135,52.252.240.238,3,0.0,0.3552,3,20245.33,0,2
10.0.2.135→52.159.83.2,10.0.2.135,52.159.83.2,3,0.0,2.852,1,2539.33,1,2
10.0.2.134→52.81.56.180,10.0.2.134,52.81.56.180,3,0.0,7.1694,2,222933.0,0,2
10.0.2.134→52.225.14.219,10.0.2.134,52.225.14.219,8,0.0,19.3496,8,21100.0,5,2
10.0.2.134→52.204.28.79,10.0.2.134,52.204.28.79,8,0.0,4.3468,7,18154.0,1,2
10.0.2.137→52.30.169.56,10.0.2.137,52.30.169.56,3,0.0,0.3762,3,11483.67,0,2
10.0.2.136→52.75.141.226,10.0.2.136,52.75.141.226,3,0.0,0.2163,2,30861.67,0,2
192.168.1.245→52.46.218.32,192.168.1.245,52.46.218.32,3,0.0,6.6065,3,33178.0,3,2
10.0.2.171→52.185.82.221,10.0.2.171,52.185.82.221,5,0.0,8.1064,3,12263.8,3,2
10.0.2.171→52.172.189.147,10.0.2.171,52.172.189.147,5,0.0,52.7547,3,22737.0,2,2
10.0.2.171→52.169.198.16,10.0.2.171,52.169.198.16,3,0.0,3.3853,2,6093.33,1,2
10.0.2.171→52.155.94.39,10.0.2.171,52.155.94.39,3,0.0,0.0715,0,17284.0,1,2
192.168.1.234→52.241.123.10,192.168.1.234,52.241.123.10,3,0.0,0.8615,2,7671.0,3,2
192.168.1.234→52.174.33.8,192.168.1.234,52.174.33.8,5,0.0,1.0283,5,34674.8,3,2
192.168.1.234→52.146.84.103,192.168.1.234,52.146.84.103,3,0.0,1.8916,1,39180.67,1,2
10.0.2.133→52.159.90.10,10.0.2.133,52.159.90.10,3,0.0,2.4592,3,3459.0,2,2
10.0.2.133→52.146.84.103,10.0.2.133,52.146.84.103,4,0.0,0.7237,1,42187.5,3,2
10.0.2.132→52.233.3.152,10.0.2.132,52.233.3.152,7,0.0,9.5084,5,110816.0,0,2
10.0.2.132→52.210.193.207,10.0.2.132,52.210.193.207,3,0.0,0.6176,2,47970.67,1,2
192.168.1.231→52.76.232.41,192.168.1.231,52.76.232.41,3,0.0,0.9874,3,21501.33,1,2
10.0.2.175→52.133.65.155,10.0.2.175,52.133.65.155,4,0.0,7.3119,1,14638.25,4,2
10.0.2.174→52.94.10.111,10.0.2.174,52.94.10.111,3,0.0,2.5108,2,34284.67,2,2
10.0.2.173→52.222.87.127,10.0.2.173,52.222.87.127,3,0.0,3.5718,2,12337.33,1,2
10.0.2.173→52.201.72.99,10.0.2.173,52.201.72.99,3,0.0,1.1454,2,97226.33,0,2
10.0.2.173→52.192.221.104,10.0.2.173,52.192.221.104,3,0.0,21.0791,1,32874.0,2,2
10.0.2.173→52.185.69.232,10.0.2.173,52.185.69.232,14,0.0,12.3589,10,19021.14,4,2
10.0.2.173→52.11.88.252,10.0.2.173,52.11.88.252,12,0.0,5.1228,10,17821.92,4,2
10.0.2.172→52.64.251.121,10.0.2.172,52.64.251.121,7,0.0,4.2792,6,13376.86,1,2
10.0.2.172→52.225.14.219,10.0.2.172,52.225.14.219,6,0.0,2.7164,5,28093.83,4,2
10.0.2.176→52.176.163.85,10.0.2.176,52.176.163.85,3,0.0,2.3561,2,19123.33,3,2
10.0.2.176→52.165.62.22,10.0.2.176,52.165.62.22,3,0.0,3.4951,3,15580.67,1,2
10.0.2.130→52.45.97.168,10.0.2.130,52.45.97.168,3,0.0,0.2984,3,13463.0,0,2
10.0.2.130→52.39.184.95,10.0.2.130,52.39.184.95,3,0.0,0.9881,3,63042.67,3,2
10.0.2.130→52.192.87.108,10.0.2.130,52.192.87.108,4,0.0,1.8361,2,13441.25,4,2
192.168.1.246→52.87.90.12,192.168.1.246,52.87.90.12,5,0.0,12.1436,4,28059.8,1,2
192.168.1.246→52.3.1.64,192.168.1.246,52.3.1.64,7,0.0,2.7396,4,16745.57,5,2
192.168.1.246→52.227.96.208,192.168.1.246,52.227.96.208,5,0.0,65.6874,3,17800.4,3,2
192.168.1.245→52.67.61.32,192.168.1.245,52.67.61.32,3,0.0,11.419,3,19755.0,2,2
10.0.2.176→52.158.75.62,10.0.2.176,52.158.75.62,3,0.0,2.8104,2,8147.33,2,2
10.0.2.175→52.46.218.32,10.0.2.175,52.46.218.32,3,0.0,4.9055,1,107444.67,0,2
10.0.2.175→52.30.169.56,10.0.2.175,52.30.169.56,3,0.0,1.868,1,11973.33,1,2
10.0.2.175→52.244.114.127,10.0.2.175,52.244.114.127,6,0.0,5.6628,5,23383.33,3,2
10.0.2.178→52.166.83.171,10.0.2.178,52.166.83.171,6,0.0,42.9518,4,12152.33,2,2
10.0.2.177→52.195.208.14,10.0.2.177,52.195.208.14,3,0.0,13.0382,1,13309.0,2,2
192.168.1.245→52.250.188.94,192.168.1.245,52.250.188.94,3,0.0,2.9337,2,19337.0,1,2
192.168.1.245→52.220.176.136,192.168.1.245,52.220.176.136,3,0.0,0.5754,2,203413.67,0,2
10.0.2.133→52.201.81.222,10.0.2.133,52.201.81.222,4,0.0,10.7427,2,26536.75,1,2
10.0.2.13→52.140.174.236,10.0.2.13,52.140.174.236,3,0.0,0.5698,2,4300.33,1,2
10.0.2.129→52.94.168.172,10.0.2.129,52.94.168.172,9,0.0,7.2299,4,12516.22,2,2
10.0.2.129→52.75.205.84,10.0.2.129,52.75.205.84,4,0.0,16.5668,3,133832.5,0,2
10.0.2.131→52.163.245.96,10.0.2.131,52.163.245.96,6,0.0,16.9029,4,22016.83,3,2
192.168.1.247→52.28.159.175,192.168.1.247,52.28.159.175,3,0.0,17.2865,3,86072.67,0,2
10.0.2.177→52.101.146.63,10.0.2.177,52.101.146.63,4,0.0,3.7744,1,30432.5,3,2
10.0.2.176→52.96.85.229,10.0.2.176,52.96.85.229,9,0.0,15.6271,7,20660.11,3,2
10.0.2.176→52.93.78.128,10.0.2.176,52.93.78.128,3,0.0,0.7244,2,57428.33,0,2
10.0.2.176→52.88.13.186,10.0.2.176,52.88.13.186,3,0.0,1.7418,3,32345.33,2,2
10.0.2.176→52.64.101.90,10.0.2.176,52.64.101.90,7,0.0,4.9786,4,69814.57,0,2
192.168.1.231→52.219.227.101,192.168.1.231,52.219.227.101,3,0.0,5.7422,2,69234.33,0,2
192.168.1.230→52.200.13.94,192.168.1.230,52.200.13.94,15,0.0,3.3097,10,15811.27,3,2
192.168.1.230→52.176.94.211,192.168.1.230,52.176.94.211,3,0.0,5.6245,2,24930.67,2,2
10.0.2.176→52.159.90.10,10.0.2.176,52.159.90.10,5,0.0,2.2782,3,8636.2,3,2
10.0.2.130→52.81.60.195,10.0.2.130,52.81.60.195,3,0.0,24.6859,2,14578.0,1,2
10.0.2.130→52.77.82.17,10.0.2.130,52.77.82.17,3,0.0,2.3569,1,8916.33,3,2
10.0.2.128→52.157.153.194,10.0.2.128,52.157.153.194,3,0.0,5.1973,2,28782.0,2,2
10.0.2.127→52.64.101.90,10.0.2.127,52.64.101.90,7,0.0,11.5994,5,23961.0,2,2
10.0.2.127→52.222.87.127,10.0.2.127,52.222.87.127,7,0.0,10.7922,7,50611.43,0,2
10.0.2.127→52.216.254.66,10.0.2.127,52.216.254.66,3,0.0,9.4805,1,5377.67,2,2
10.0.2.18→52.196.32.13,10.0.2.18,52.196.32.13,3,0.0,0.4702,2,43960.67,0,2
10.0.2.179→52.91.195.142,10.0.2.179,52.91.195.142,3,0.0,0.5534,3,14575.33,1,2
10.0.2.179→52.180.116.96,10.0.2.179,52.180.116.96,10,0.0,3.308,5,22893.9,2,2
10.0.2.178→52.240.150.150,10.0.2.178,52.240.150.150,5,0.0,2.8627,3,16283.8,1,2
10.0.2.180→52.67.61.32,10.0.2.180,52.67.61.32,9,0.0,2.2681,6,7600.0,1,2
10.0.2.177→52.18.241.144,10.0.2.177,52.18.241.144,3,0.0,0.5153,1,27597.0,2,2
10.0.2.130→52.15.127.110,10.0.2.130,52.15.127.110,3,0.0,3.4875,3,66317.0,0,2
10.0.2.130→52.146.84.103,10.0.2.130,52.146.84.103,3,0.0,0.5815,1,9064.67,2,2
10.0.2.13→52.96.212.92,10.0.2.13,52.96.212.92,3,0.0,6.3188,3,6365.0,2,2
10.0.2.13→52.30.169.56,10.0.2.13,52.30.169.56,4,0.0,10.5414,2,107847.5,0,2
10.0.2.13→52.176.94.211,10.0.2.13,52.176.94.211,4,0.0,14.7318,3,15279.25,1,2
10.0.2.13→52.172.189.147,10.0.2.13,52.172.189.147,3,0.0,1.0184,2,68478.0,1,2
192.168.1.23→52.153.75.156,192.168.1.23,52.153.75.156,3,0.0,6.4187,3,24933.0,2,2
192.168.1.23→52.136.236.42,192.168.1.23,52.136.236.42,3,0.0,0.1204,2,4432.0,0,2
10.0.2.180→52.64.251.121,10.0.2.180,52.64.251.121,3,0.0,2.272,2,17234.0,2,2
10.0.2.180→52.59.192.87,10.0.2.180,52.59.192.87,3,0.0,5.9507,3,46751.33,3,2
10.0.2.180→52.38.211.174,10.0.2.180,52.38.211.174,3,0.0,1.0364,2,3760.67,1,2
10.0.2.180→52.252.240.238,10.0.2.180,52.252.240.238,3,0.0,1.4946,1,3800.33,1,2
10.0.2.180→52.220.160.138,10.0.2.180,52.220.160.138,3,0.0,5.244,3,3737.67,2,2
10.0.2.180→52.195.208.14,10.0.2.180,52.195.208.14,10,0.0652,7.9198,6,13455.9,7,2
10.0.2.18→52.244.114.127,10.0.2.18,52.244.114.127,3,0.0,1.8103,3,36260.0,2,2
10.0.2.183→52.87.90.12,10.0.2.183,52.87.90.12,3,0.0,1.4455,2,172800.67,0,2
10.0.2.183→52.201.72.99,10.0.2.183,52.201.72.99,7,0.0,6.711,4,33795.29,1,2
192.168.1.23→52.82.73.198,192.168.1.23,52.82.73.198,10,0.0,8.3718,5,21303.3,2,2
192.168.1.247→52.227.96.208,192.168.1.247,52.227.96.208,3,0.0,4.1603,1,32970.33,3,2
192.168.1.247→52.185.69.232,192.168.1.247,52.185.69.232,3,0.0,2.1162,1,32925.0,2,2
10.0.2.129→52.35.45.71,10.0.2.129,52.35.45.71,6,0.0,10.3508,4,68600.33,0,2
10.0.2.128→52.207.69.39,10.0.2.128,52.207.69.39,4,0.0,1.1416,3,8572.0,4,2
10.0.2.126→52.176.238.203,10.0.2.126,52.176.238.203,3,0.0,2.5311,3,66024.33,1,2
10.0.2.126→52.167.244.25,10.0.2.126,52.167.244.25,3,0.0,0.0656,0,7070.33,2,2
192.168.1.249→52.21.162.44,192.168.1.249,52.21.162.44,3,0.0,0.58,1,40875.33,3,2
192.168.1.249→52.186.186.152,192.168.1.249,52.186.186.152,9,0.0,6.4899,6,3544.44,1,2
192.168.1.248→52.250.188.94,192.168.1.248,52.250.188.94,15,0.0,5.6691,10,12311.2,4,2
192.168.1.248→52.233.3.152,192.168.1.248,52.233.3.152,8,0.0,3.8424,6,61477.0,0,2
192.168.1.248→52.215.173.59,192.168.1.248,52.215.173.59,6,0.0,12.4096,4,4134.5,2,2
192.168.1.248→52.155.94.39,192.168.1.248,52.155.94.39,5,0.0,3.6484,4,16487.0,2,2
192.168.1.248→52.129.71.22,192.168.1.248,52.129.71.22,8,0.0,2.7345,4,36869.0,3,2
10.0.2.125→52.53.67.60,10.0.2.125,52.53.67.60,7,0.0,1.4291,4,22915.29,3,2
10.0.2.182→52.185.69.232,10.0.2.182,52.185.69.232,9,0.0,2.5908,7,20091.44,2,2
10.0.2.182→52.174.33.8,10.0.2.182,52.174.33.8,5,0.0,4.1319,4,23976.6,1,2
10.0.2.182→52.157.153.194,10.0.2.182,52.157.153.194,3,0.0,2.5609,2,6827.0,1,2
10.0.2.181→52.94.90.56,10.0.2.181,52.94.90.56,3,0.0,3.2688,2,45165.33,2,2
10.0.2.181→52.46.218.32,10.0.2.181,52.46.218.32,3,0.0,6.9169,2,31358.67,2,2
192.168.1.23→52.73.192.243,192.168.1.23,52.73.192.243,5,0.0,0.8827,4,17934.4,4,2
10.0.2.185→52.67.61.32,10.0.2.185,52.67.61.32,5,0.0,0.6883,2,180371.0,0,2
10.0.2.188→52.82.59.7,10.0.2.188,52.82.59.7,6,0.0,1.6751,4,10598.83,3,2
10.0.2.188→52.81.92.222,10.0.2.188,52.81.92.222,3,0.0,36.8457,1,4681.33,1,2
