sax_word,sax_symbol_cv,sax_acf_peak,sax_motif_fraction,sax_passes,n_observations,pair_id,src_ip,dst_ip,sax_prescreen_pass
bacccc,0.5092,0.4286,0.5,True,8,10.0.1.165→52.93.117.242,10.0.1.165,52.93.117.242,True
cccbda,0.5657,0.7,0.5,True,8,10.0.1.165→52.253.119.40,10.0.1.165,52.253.119.40,True
accbcc,0.5092,0.7143,0.5,True,8,10.0.3.138→52.107.81.230,10.0.3.138,52.107.81.230,True
bbbbdb,0.559,0.28,0.6667,True,8,192.168.1.120→52.156.105.203,192.168.1.120,52.156.105.203,True
cdabbb,0.7071,0.25,0.5,False,8,10.0.3.137→52.91.195.142,10.0.3.137,52.91.195.142,False
bbddbb,0.5657,1.0,0.6667,True,8,10.0.2.56→52.236.48.89,10.0.2.56,52.236.48.89,True
bdacca,0.8292,0.7273,0.5,True,8,192.168.1.30→52.164.235.44,192.168.1.30,52.164.235.44,True
accdca,0.7454,0.7333,0.5,True,8,192.168.1.33→52.21.223.241,192.168.1.33,52.21.223.241,True
dcbabb,0.7071,0.875,0.5,True,8,10.0.3.56→52.29.3.76,10.0.3.56,52.29.3.76,True
bbbbbd,0.559,0.2,0.6667,True,8,192.168.1.120→52.60.11.135,192.168.1.120,52.60.11.135,True
caabbd,0.9147,0.6098,0.5,True,8,10.0.3.203→52.74.84.106,10.0.3.203,52.74.84.106,True
acbadd,0.8389,0.4737,0.5,True,8,192.168.1.34→52.216.254.66,192.168.1.34,52.216.254.66,True
cabbdb,0.7071,0.875,0.5,True,8,192.168.1.35→52.229.178.142,192.168.1.35,52.229.178.142,True
bdbadc,0.6633,0.7273,0.5,True,8,10.0.1.220→52.123.82.136,10.0.1.220,52.123.82.136,True
bbbacd,0.7071,0.5312,0.5,True,8,10.0.1.32→52.160.85.188,10.0.1.32,52.160.85.188,True
dbbbcb,0.5092,0.4286,0.5,True,8,10.0.3.186→52.241.123.10,10.0.3.186,52.241.123.10,True
bbabdc,0.7071,0.5312,0.5,True,8,10.0.3.195→52.215.173.59,10.0.3.195,52.215.173.59,True
dbbcbb,0.5092,0.7143,0.5,True,8,10.0.2.165→52.96.212.92,10.0.2.165,52.96.212.92,True
acaacd,1.04,0.4623,0.6667,True,8,192.168.1.122→52.121.235.85,192.168.1.122,52.121.235.85,True
abbcbd,0.7071,0.5,0.5,True,8,10.0.2.53→52.140.245.52,10.0.2.53,52.140.245.52,True
bbbbdb,0.559,0.28,0.6667,True,8,10.0.3.195→52.125.177.168,10.0.3.195,52.125.177.168,True
bddbbb,0.5657,0.625,0.5,True,8,10.0.2.166→52.227.82.31,10.0.2.166,52.227.82.31,True
ccdbca,0.5657,0.875,0.5,True,8,10.0.1.162→52.233.49.105,10.0.1.162,52.233.49.105,True
bdbbcb,0.5092,0.7143,0.5,True,8,10.0.2.238→52.192.221.104,10.0.2.238,52.192.221.104,True
dccbab,0.6383,0.6364,0.5,True,8,192.168.1.39→52.10.55.130,192.168.1.39,52.10.55.130,True
abbcdb,0.7071,0.5,0.5,True,8,10.0.1.162→52.157.153.194,10.0.1.162,52.157.153.194,True
cdbcba,0.6383,0.0909,0.5,False,8,192.168.1.122→52.176.94.211,192.168.1.122,52.176.94.211,False
cbbaad,0.9147,0.4146,0.5,True,8,192.168.1.39→52.7.235.177,192.168.1.39,52.7.235.177,True
bcdbbb,0.5092,0.6429,0.5,True,8,192.168.1.41→52.154.51.29,192.168.1.41,52.154.51.29,True
dbacbc,0.6383,0.4091,0.5,True,8,10.0.2.167→52.196.32.13,10.0.2.167,52.196.32.13,True
ddacac,0.7483,0.5,0.5,True,8,192.168.1.41→52.253.119.40,192.168.1.41,52.253.119.40,True
bddabb,0.7454,0.6,0.5,True,8,192.168.1.182→52.81.92.222,192.168.1.182,52.81.92.222,True
cbcdbb,0.4472,0.85,0.5,True,8,10.0.2.206→52.153.75.156,10.0.2.206,52.153.75.156,True
dbbbac,0.7071,0.175,0.5,False,8,10.0.2.246→52.88.13.186,10.0.2.246,52.88.13.186,False
bbcabd,0.7071,0.625,0.5,True,8,10.0.3.232→52.192.87.108,10.0.3.232,52.192.87.108,True
dbbbbb,0.559,0.2,0.5,True,8,192.168.1.42→52.163.245.96,192.168.1.42,52.163.245.96,True
daccba,0.8292,0.4,0.5,True,8,10.0.2.223→52.128.244.174,10.0.2.223,52.128.244.174,True
dcabcb,0.6383,0.8182,0.5,True,8,10.0.1.2→52.19.247.51,10.0.1.2,52.19.247.51,True
bdacbb,0.7071,0.85,0.5,True,8,10.0.1.114→52.75.141.226,10.0.1.114,52.75.141.226,True
bbddbb,0.5657,1.0,0.6667,True,8,10.0.2.238→52.29.3.76,10.0.2.238,52.29.3.76,True
dbccba,0.6383,0.1364,0.5,False,8,10.0.1.114→52.13.106.232,10.0.1.114,52.13.106.232,False
dbbbbb,0.559,0.2,0.5,True,8,192.168.1.127→52.21.247.25,192.168.1.127,52.21.247.25,True
dbbbbb,0.559,0.2,0.5,True,8,192.168.1.48→52.10.55.130,192.168.1.48,52.10.55.130,True
bcdcab,0.6383,0.8182,0.5,True,8,10.0.3.194→52.216.254.66,10.0.3.194,52.216.254.66,True
bbccbd,0.4472,0.4,0.5,True,8,10.0.1.36→52.208.131.213,10.0.1.36,52.208.131.213,True
bddbab,0.7454,0.7333,0.5,True,8,10.0.2.168→52.196.32.13,10.0.2.168,52.196.32.13,True
acccda,0.7454,0.28,0.5,False,8,10.0.3.194→52.107.81.230,10.0.3.194,52.107.81.230,False
cdbbbb,0.5092,0.4286,0.5,True,8,10.0.1.221→52.201.72.99,10.0.1.221,52.201.72.99,True
bbbbbd,0.559,0.2,0.6667,True,8,10.0.2.205→52.224.115.122,10.0.2.205,52.224.115.122,True
bcdbcb,0.4472,0.4,0.6667,True,8,10.0.2.97→52.240.150.150,10.0.2.97,52.240.150.150,True
bcbbdb,0.5092,0.7143,0.5,True,8,10.0.3.110→52.185.82.221,10.0.3.110,52.185.82.221,True
bdccba,0.6383,0.6364,0.5,True,8,10.0.3.133→52.71.2.187,10.0.3.133,52.71.2.187,True
bdcbba,0.7071,0.5,0.5,True,8,10.0.3.6→52.229.178.142,10.0.3.6,52.229.178.142,True
dcacba,0.8292,0.7273,0.5,True,8,10.0.3.60→52.39.184.95,10.0.3.60,52.39.184.95,True
dccbba,0.6383,0.6364,0.5,True,8,10.0.3.61→52.146.179.54,10.0.3.61,52.146.179.54,True
badcbb,0.7071,0.625,0.5,True,8,10.0.3.133→52.235.62.247,10.0.3.133,52.235.62.247,True
bbddbb,0.5657,1.0,0.6667,True,8,10.0.1.112→52.82.73.198,10.0.1.112,52.82.73.198,True
bbddba,0.7454,0.9,0.5,True,8,192.168.1.49→52.164.235.44,192.168.1.49,52.164.235.44,True
cacbad,0.8292,0.7273,0.5,True,8,10.0.3.132→52.62.117.113,10.0.3.132,52.62.117.113,True
bcdcbb,0.4472,0.85,0.5,True,8,10.0.2.192→52.169.198.16,10.0.2.192,52.169.198.16,True
abdcbc,0.6383,0.8182,0.5,True,8,192.168.1.130→52.0.254.206,192.168.1.130,52.0.254.206,True
bbcdbb,0.5092,0.8571,0.6667,True,8,10.0.3.132→52.0.254.206,10.0.3.132,52.0.254.206,True
cbcdbb,0.4472,0.85,0.5,True,8,192.168.1.54→52.26.80.173,192.168.1.54,52.26.80.173,True
bdccbb,0.4472,0.8,0.5,True,8,10.0.2.104→52.163.173.65,10.0.2.104,52.163.173.65,True
bbbbdb,0.559,0.28,0.6667,True,8,192.168.1.57→52.36.7.21,192.168.1.57,52.36.7.21,True
ccaabd,0.8292,0.9091,0.5,True,8,10.0.3.185→52.107.17.86,10.0.3.185,52.107.17.86,True
ddbaab,0.9354,0.9286,0.5,True,8,10.0.1.38→52.163.173.65,10.0.1.38,52.163.173.65,True
dcbcba,0.6383,0.4545,0.5,True,8,10.0.3.62→52.239.190.50,10.0.3.62,52.239.190.50,True
bbbbdb,0.559,0.28,0.6667,True,8,192.168.1.130→52.96.85.229,192.168.1.130,52.96.85.229,True
bbbbdc,0.5092,0.4286,0.6667,True,8,10.0.1.158→52.221.39.114,10.0.1.158,52.221.39.114,True
bdbbbb,0.559,0.28,0.5,True,8,192.168.1.59→52.76.232.41,192.168.1.59,52.76.232.41,True
bbddbb,0.5657,1.0,0.6667,True,8,10.0.2.242→52.49.47.194,10.0.2.242,52.49.47.194,True
dbabcb,0.7071,0.8125,0.5,True,8,10.0.2.91→52.172.189.147,10.0.2.91,52.172.189.147,True
abddbb,0.7454,0.9,0.5,True,8,10.0.2.42→52.49.47.194,10.0.2.42,52.49.47.194,True
cadbbb,0.7071,0.775,0.5,True,8,10.0.2.56→52.158.10.202,10.0.2.56,52.158.10.202,True
bbbbdb,0.559,0.28,0.6667,True,8,10.0.1.39→52.73.192.243,10.0.1.39,52.73.192.243,True
ccaacd,0.7454,0.9,0.5,True,8,10.0.2.103→52.64.251.121,10.0.2.103,52.64.251.121,True
ccaabd,0.8292,0.9091,0.5,True,8,10.0.3.64→52.43.33.26,10.0.3.64,52.43.33.26,True
bbccad,0.6383,0.6,0.5,True,8,192.168.1.67→52.157.153.194,192.168.1.67,52.157.153.194,True
cbddab,0.6633,0.7273,0.5,True,8,10.0.3.129→52.94.90.56,10.0.3.129,52.94.90.56,True
bdbbcb,0.5092,0.7143,0.5,True,8,10.0.2.28→52.62.161.110,10.0.2.28,52.62.161.110,True
babbdb,0.7693,0.8621,0.5,True,8,10.0.1.57→52.76.232.41,10.0.1.57,52.76.232.41,True
bccbcb,0.3333,0.6,0.6667,True,8,10.0.1.109→52.180.116.96,10.0.1.109,52.180.116.96,True
adcbbb,0.7071,0.4375,0.5,True,8,192.168.1.74→52.74.193.127,192.168.1.74,52.74.193.127,True
acbcbd,0.6383,0.6364,0.5,True,8,192.168.1.75→52.192.87.108,192.168.1.75,52.192.87.108,True
abcdcc,0.5657,0.875,0.5,True,8,192.168.1.76→52.29.3.76,192.168.1.76,52.29.3.76,True
bdbbbc,0.5092,0.4286,0.5,True,8,10.0.3.128→52.146.179.54,10.0.3.128,52.146.179.54,True
dabcac,0.8292,0.7273,0.5,True,8,10.0.1.157→52.228.185.53,10.0.1.157,52.228.185.53,True
bbbbbd,0.559,0.2,0.6667,True,8,192.168.1.77→52.125.99.159,192.168.1.77,52.125.99.159,True
bbdcbb,0.5092,0.8571,0.6667,True,8,10.0.3.127→52.240.150.150,10.0.3.127,52.240.150.150,True
bbbbbd,0.559,0.2,0.6667,True,8,10.0.1.157→52.163.173.65,10.0.1.157,52.163.173.65,True
bcbbda,0.7071,0.7,0.5,True,8,10.0.1.207→52.21.247.25,10.0.1.207,52.21.247.25,True
bbbdbb,0.559,0.4,0.6667,True,8,10.0.2.140→52.36.7.21,10.0.2.140,52.36.7.21,True
bddbbb,0.5657,0.625,0.5,True,8,10.0.3.116→52.233.49.105,10.0.3.116,52.233.49.105,True
bdcabb,0.7071,0.625,0.5,True,8,10.0.3.66→52.36.7.21,10.0.3.66,52.36.7.21,True
bcbbdb,0.5092,0.7143,0.5,True,8,192.168.1.138→52.74.84.106,192.168.1.138,52.74.84.106,True
bcdcab,0.6383,0.8182,0.5,True,8,10.0.3.193→52.93.78.128,10.0.3.193,52.93.78.128,True
babbdc,0.7071,0.875,0.5,True,8,192.168.1.8→52.192.87.108,192.168.1.8,52.192.87.108,True
dbbbbc,0.5092,0.4286,0.5,True,8,10.0.1.156→52.43.33.26,10.0.1.156,52.43.33.26,True
baabdd,0.9354,0.9286,0.5,True,8,10.0.2.102→52.107.81.230,10.0.2.102,52.107.81.230,True
bdaacc,0.8292,0.7273,0.5,True,8,10.0.2.187→52.21.247.25,10.0.2.187,52.21.247.25,True
bbbdcb,0.5092,0.6429,0.5,True,8,192.168.1.8→52.221.39.114,192.168.1.8,52.221.39.114,True
abcdbc,0.6383,0.6364,0.5,True,8,10.0.1.156→52.221.39.114,10.0.1.156,52.221.39.114,True
bbbadc,0.7071,0.25,0.5,False,8,10.0.1.107→52.227.96.208,10.0.1.107,52.227.96.208,False
dbabda,0.9354,0.625,0.5,True,8,10.0.2.101→52.68.177.170,10.0.2.101,52.68.177.170,True
cdbbbb,0.5092,0.4286,0.5,True,8,192.168.1.80→52.129.71.22,192.168.1.80,52.129.71.22,True
bbbacd,0.7071,0.5312,0.5,True,8,10.0.3.239→52.29.3.76,10.0.3.239,52.29.3.76,True
bcdbcb,0.4472,0.4,0.6667,True,8,192.168.1.80→52.73.192.243,192.168.1.80,52.73.192.243,True
cdbbbb,0.5092,0.4286,0.5,True,8,10.0.2.223→52.172.189.147,10.0.2.223,52.172.189.147,True
bddbbb,0.5657,0.625,0.5,True,8,10.0.3.193→52.235.58.175,10.0.3.193,52.235.58.175,True
bdcdba,0.6633,0.6364,0.5,True,8,10.0.3.125→52.224.115.122,10.0.3.125,52.224.115.122,True
bcdcba,0.6383,1.0,0.5,True,8,10.0.3.125→52.216.227.179,10.0.3.125,52.216.227.179,True
bbcdbb,0.5092,0.8571,0.6667,True,8,10.0.3.125→52.176.94.211,10.0.3.125,52.176.94.211,True
dbcbba,0.7071,0.5,0.5,True,8,10.0.1.154→52.8.74.82,10.0.1.154,52.8.74.82,True
babdbd,0.7454,0.2,0.5,False,8,10.0.2.24→52.73.192.243,10.0.2.24,52.73.192.243,False
bacdbb,0.7071,0.9062,0.5,True,8,10.0.1.107→52.101.146.63,10.0.1.107,52.101.146.63,True
dbbbbb,0.559,0.2,0.5,True,8,10.0.2.85→52.196.32.13,10.0.2.85,52.196.32.13,True
adbcbc,0.6383,0.8182,0.5,True,8,10.0.1.106→52.123.82.136,10.0.1.106,52.123.82.136,True
cbcbad,0.6383,0.4909,0.6667,True,8,10.0.1.67→52.216.227.179,10.0.1.67,52.216.227.179,True
bbacdb,0.7071,0.625,0.5,True,8,10.0.1.78→52.118.29.124,10.0.1.78,52.118.29.124,True
bbbbdb,0.559,0.28,0.6667,True,8,10.0.1.154→52.192.221.104,10.0.1.154,52.192.221.104,True
bcabdb,0.7071,0.625,0.5,True,8,10.0.3.192→52.98.120.54,10.0.3.192,52.98.120.54,True
bbbbdb,0.559,0.28,0.6667,True,8,10.0.1.154→52.160.85.188,10.0.1.154,52.160.85.188,True
abcdda,0.8389,0.7895,0.5,True,8,10.0.2.172→52.174.33.8,10.0.2.172,52.174.33.8,True
bcbbdb,0.5092,0.7143,0.5,True,8,10.0.2.147→52.3.1.64,10.0.2.147,52.3.1.64,True
bcdbbb,0.5092,0.6429,0.5,True,8,10.0.1.153→52.93.78.128,10.0.1.153,52.93.78.128,True
ababdd,0.9354,0.5,0.6667,True,8,10.0.2.80→52.30.169.56,10.0.2.80,52.30.169.56,True
accdca,0.7454,0.7333,0.5,True,8,10.0.1.153→52.57.189.101,10.0.1.153,52.57.189.101,True
cdccba,0.5657,0.5,0.5,True,8,10.0.1.153→52.253.119.40,10.0.1.153,52.253.119.40,True
cabdbb,0.7071,0.8125,0.5,True,8,10.0.1.105→52.176.238.203,10.0.1.105,52.176.238.203,True
bdbbbb,0.559,0.28,0.5,True,8,10.0.1.67→52.53.67.60,10.0.1.67,52.53.67.60,True
dacdbb,0.6633,0.7273,0.5,True,8,192.168.1.141→52.18.241.144,192.168.1.141,52.18.241.144,True
baabdd,0.9354,0.9286,0.5,True,8,10.0.3.124→52.18.241.144,10.0.3.124,52.18.241.144,True
abcbdb,0.7071,0.25,0.5,False,8,10.0.1.1→52.157.153.194,10.0.1.1,52.157.153.194,False
dabcbb,0.7071,0.625,0.5,True,8,10.0.1.46→52.148.111.138,10.0.1.46,52.148.111.138,True
bdbbad,0.7454,0.7333,0.5,True,8,10.0.2.51→52.0.241.24,10.0.2.51,52.0.241.24,True
dbbbbb,0.559,0.2,0.5,True,8,10.0.3.215→52.134.84.162,10.0.3.215,52.134.84.162,True
,,0.0,0.0,False,7,10.0.1.101→52.162.2.26,10.0.1.101,52.162.2.26,False
,,0.0,0.0,False,7,192.168.1.97→52.44.85.247,192.168.1.97,52.44.85.247,False
,,0.0,0.0,False,7,192.168.1.99→52.95.236.200,192.168.1.99,52.95.236.200,False
,,0.0,0.0,False,7,10.0.2.189→52.240.94.101,10.0.2.189,52.240.94.101,False
,,0.0,0.0,False,7,10.0.1.1→52.201.81.222,10.0.1.1,52.201.81.222,False
,,0.0,0.0,False,7,192.168.1.148→52.1.72.72,192.168.1.148,52.1.72.72,False
,,0.0,0.0,False,7,10.0.1.75→52.92.5.8,10.0.1.75,52.92.5.8,False
,,0.0,0.0,False,7,192.168.1.146→52.5.206.13,192.168.1.146,52.5.206.13,False
,,0.0,0.0,False,7,10.0.2.249→52.235.117.1,10.0.2.249,52.235.117.1,False
,,0.0,0.0,False,7,10.0.2.131→52.117.73.22,10.0.2.131,52.117.73.22,False
,,0.0,0.0,False,7,10.0.1.230→52.94.10.111,10.0.1.230,52.94.10.111,False
,,0.0,0.0,False,7,10.0.1.61→52.62.117.113,10.0.1.61,52.62.117.113,False
,,0.0,0.0,False,7,10.0.2.81→52.200.13.94,10.0.2.81,52.200.13.94,False
,,0.0,0.0,False,7,10.0.3.181→52.57.86.157,10.0.3.181,52.57.86.157,False
,,0.0,0.0,False,7,10.0.3.181→52.204.28.79,10.0.3.181,52.204.28.79,False
,,0.0,0.0,False,7,10.0.1.212→52.67.176.79,10.0.1.212,52.67.176.79,False
,,0.0,0.0,False,7,10.0.3.18→52.155.94.39,10.0.3.18,52.155.94.39,False
,,0.0,0.0,False,7,10.0.2.149→52.8.0.126,10.0.2.149,52.8.0.126,False
,,0.0,0.0,False,7,10.0.1.62→52.148.111.138,10.0.1.62,52.148.111.138,False
,,0.0,0.0,False,7,10.0.2.125→52.53.67.60,10.0.2.125,52.53.67.60,False
,,0.0,0.0,False,7,10.0.3.221→52.227.82.31,10.0.3.221,52.227.82.31,False
,,0.0,0.0,False,7,10.0.3.178→52.92.2.15,10.0.3.178,52.92.2.15,False
,,0.0,0.0,False,7,10.0.2.188→52.156.105.203,10.0.2.188,52.156.105.203,False
,,0.0,0.0,False,7,10.0.2.125→52.233.3.152,10.0.2.125,52.233.3.152,False
,,0.0,0.0,False,7,10.0.1.202→52.185.69.232,10.0.1.202,52.185.69.232,False
,,0.0,0.0,False,7,10.0.2.125→52.188.223.168,10.0.2.125,52.188.223.168,False
,,0.0,0.0,False,7,10.0.2.150→52.134.84.162,10.0.2.150,52.134.84.162,False
,,0.0,0.0,False,7,10.0.2.150→52.18.241.144,10.0.2.150,52.18.241.144,False
,,0.0,0.0,False,7,10.0.1.234→52.216.254.66,10.0.1.234,52.216.254.66,False
,,0.0,0.0,False,7,10.0.1.190→52.235.62.247,10.0.1.190,52.235.62.247,False
,,0.0,0.0,False,7,10.0.3.242→52.45.97.168,10.0.3.242,52.45.97.168,False
,,0.0,0.0,False,7,10.0.2.220→52.219.227.101,10.0.2.220,52.219.227.101,False
,,0.0,0.0,False,7,10.0.2.180→52.221.39.114,10.0.2.180,52.221.39.114,False
,,0.0,0.0,False,7,10.0.3.243→52.160.85.188,10.0.3.243,52.160.85.188,False
,,0.0,0.0,False,7,10.0.3.104→52.53.67.60,10.0.3.104,52.53.67.60,False
,,0.0,0.0,False,7,10.0.3.243→52.169.198.16,10.0.3.243,52.169.198.16,False
,,0.0,0.0,False,7,10.0.1.236→52.228.185.53,10.0.1.236,52.228.185.53,False
,,0.0,0.0,False,7,10.0.3.209→52.190.26.88,10.0.3.209,52.190.26.88,False
,,0.0,0.0,False,7,10.0.2.217→52.192.87.108,10.0.2.217,52.192.87.108,False
,,0.0,0.0,False,7,10.0.1.237→52.177.52.176,10.0.1.237,52.177.52.176,False
,,0.0,0.0,False,7,10.0.3.215→52.208.131.213,10.0.3.215,52.208.131.213,False
,,0.0,0.0,False,7,10.0.1.215→52.169.198.16,10.0.1.215,52.169.198.16,False
,,0.0,0.0,False,7,10.0.2.80→52.192.221.104,10.0.2.80,52.192.221.104,False
,,0.0,0.0,False,7,10.0.2.213→52.136.236.42,10.0.2.213,52.136.236.42,False
,,0.0,0.0,False,7,10.0.1.237→52.95.236.200,10.0.1.237,52.95.236.200,False
,,0.0,0.0,False,7,10.0.1.62→52.76.232.41,10.0.1.62,52.76.232.41,False
,,0.0,0.0,False,7,10.0.3.225→52.188.223.168,10.0.3.225,52.188.223.168,False
,,0.0,0.0,False,7,10.0.1.238→52.94.90.56,10.0.1.238,52.94.90.56,False
,,0.0,0.0,False,7,10.0.2.154→52.117.73.22,10.0.2.154,52.117.73.22,False
,,0.0,0.0,False,7,10.0.2.121→52.31.1.167,10.0.2.121,52.31.1.167,False
,,0.0,0.0,False,7,10.0.3.172→52.8.0.126,10.0.3.172,52.8.0.126,False
,,0.0,0.0,False,7,10.0.2.81→52.30.193.176,10.0.2.81,52.30.193.176,False
,,0.0,0.0,False,7,10.0.3.25→52.154.51.29,10.0.3.25,52.154.51.29,False
,,0.0,0.0,False,7,10.0.3.170→52.201.72.99,10.0.3.170,52.201.72.99,False
,,0.0,0.0,False,7,10.0.1.209→52.36.7.21,10.0.1.209,52.36.7.21,False
,,0.0,0.0,False,7,10.0.2.212→52.186.186.152,10.0.2.212,52.186.186.152,False
,,0.0,0.0,False,7,10.0.3.228→52.81.60.195,10.0.3.228,52.81.60.195,False
,,0.0,0.0,False,7,10.0.2.68→52.36.7.21,10.0.2.68,52.36.7.21,False
,,0.0,0.0,False,7,10.0.3.1→52.80.175.120,10.0.3.1,52.80.175.120,False
,,0.0,0.0,False,7,10.0.3.27→52.138.139.18,10.0.3.27,52.138.139.18,False
,,0.0,0.0,False,7,10.0.2.118→52.45.97.168,10.0.2.118,52.45.97.168,False
,,0.0,0.0,False,7,10.0.3.168→52.180.116.96,10.0.3.168,52.180.116.96,False
,,0.0,0.0,False,7,10.0.1.56→52.227.82.31,10.0.1.56,52.227.82.31,False
,,0.0,0.0,False,7,10.0.2.178→52.77.82.17,10.0.2.178,52.77.82.17,False
,,0.0,0.0,False,7,10.0.3.167→52.221.252.23,10.0.3.167,52.221.252.23,False
,,0.0,0.0,False,7,10.0.3.28→52.201.81.222,10.0.3.28,52.201.81.222,False
,,0.0,0.0,False,7,10.0.3.165→52.21.223.241,10.0.3.165,52.21.223.241,False
,,0.0,0.0,False,7,10.0.1.217→52.201.81.222,10.0.1.217,52.201.81.222,False
,,0.0,0.0,False,7,10.0.2.22→52.210.193.207,10.0.2.22,52.210.193.207,False
,,0.0,0.0,False,7,10.0.2.139→52.244.114.127,10.0.2.139,52.244.114.127,False
,,0.0,0.0,False,7,10.0.3.3→52.182.151.72,10.0.3.3,52.182.151.72,False
,,0.0,0.0,False,7,10.0.3.164→52.222.87.127,10.0.3.164,52.222.87.127,False
,,0.0,0.0,False,7,10.0.2.211→52.166.83.171,10.0.2.211,52.166.83.171,False
,,0.0,0.0,False,7,10.0.2.211→52.148.111.138,10.0.2.211,52.148.111.138,False
,,0.0,0.0,False,7,10.0.2.216→52.64.101.90,10.0.2.216,52.64.101.90,False
,,0.0,0.0,False,7,10.0.3.199→52.158.10.202,10.0.3.199,52.158.10.202,False
,,0.0,0.0,False,7,10.0.2.230→52.5.206.13,10.0.2.230,52.5.206.13,False
,,0.0,0.0,False,7,10.0.2.157→52.253.119.40,10.0.2.157,52.253.119.40,False
,,0.0,0.0,False,7,10.0.3.3→52.222.87.127,10.0.3.3,52.222.87.127,False
,,0.0,0.0,False,7,10.0.2.115→52.88.13.186,10.0.2.115,52.88.13.186,False
,,0.0,0.0,False,7,10.0.3.33→52.71.2.187,10.0.3.33,52.71.2.187,False
,,0.0,0.0,False,7,10.0.3.34→52.147.198.242,10.0.3.34,52.147.198.242,False
,,0.0,0.0,False,7,10.0.2.114→52.222.87.127,10.0.2.114,52.222.87.127,False
,,0.0,0.0,False,7,10.0.2.114→52.216.254.66,10.0.2.114,52.216.254.66,False
,,0.0,0.0,False,7,10.0.1.178→52.153.75.156,10.0.1.178,52.153.75.156,False
,,0.0,0.0,False,7,10.0.3.229→52.43.87.64,10.0.3.229,52.43.87.64,False
,,0.0,0.0,False,7,10.0.3.214→52.107.81.230,10.0.3.214,52.107.81.230,False
,,0.0,0.0,False,7,10.0.3.158→52.117.49.45,10.0.3.158,52.117.49.45,False
,,0.0,0.0,False,7,10.0.2.87→52.80.175.120,10.0.2.87,52.80.175.120,False
,,0.0,0.0,False,7,10.0.2.231→52.167.244.25,10.0.2.231,52.167.244.25,False
,,0.0,0.0,False,7,10.0.3.157→52.146.84.103,10.0.3.157,52.146.84.103,False
,,0.0,0.0,False,7,10.0.2.231→52.239.190.50,10.0.2.231,52.239.190.50,False
,,0.0,0.0,False,7,10.0.1.56→52.136.236.42,10.0.1.56,52.136.236.42,False
,,0.0,0.0,False,7,10.0.3.41→52.174.33.8,10.0.3.41,52.174.33.8,False
,,0.0,0.0,False,7,10.0.2.112→52.43.87.64,10.0.2.112,52.43.87.64,False
,,0.0,0.0,False,7,10.0.3.43→52.244.114.127,10.0.3.43,52.244.114.127,False
,,0.0,0.0,False,7,10.0.3.44→52.91.195.142,10.0.3.44,52.91.195.142,False
,,0.0,0.0,False,7,10.0.1.174→52.101.146.63,10.0.1.174,52.101.146.63,False
,,0.0,0.0,False,7,10.0.3.45→52.36.7.21,10.0.3.45,52.36.7.21,False
,,0.0,0.0,False,7,10.0.3.45→52.93.117.242,10.0.3.45,52.93.117.242,False
,,0.0,0.0,False,7,10.0.1.250→52.219.227.101,10.0.1.250,52.219.227.101,False
,,0.0,0.0,False,7,10.0.2.16→52.81.60.195,10.0.2.16,52.81.60.195,False
,,0.0,0.0,False,7,10.0.1.75→52.195.208.14,10.0.1.75,52.195.208.14,False
,,0.0,0.0,False,7,10.0.3.152→52.146.84.103,10.0.3.152,52.146.84.103,False
,,0.0,0.0,False,7,10.0.2.69→52.3.1.64,10.0.2.69,52.3.1.64,False
,,0.0,0.0,False,7,10.0.1.251→52.81.56.180,10.0.1.251,52.81.56.180,False
,,0.0,0.0,False,7,10.0.2.221→52.192.87.108,10.0.2.221,52.192.87.108,False
,,0.0,0.0,False,7,10.0.3.150→52.60.11.135,10.0.3.150,52.60.11.135,False
,,0.0,0.0,False,7,10.0.3.196→52.38.211.174,10.0.3.196,52.38.211.174,False
,,0.0,0.0,False,7,10.0.1.55→52.239.190.50,10.0.1.55,52.239.190.50,False
,,0.0,0.0,False,7,10.0.1.253→52.64.101.90,10.0.1.253,52.64.101.90,False
,,0.0,0.0,False,7,10.0.1.171→52.159.83.2,10.0.1.171,52.159.83.2,False
,,0.0,0.0,False,7,10.0.2.208→52.10.55.130,10.0.2.208,52.10.55.130,False
,,0.0,0.0,False,7,10.0.2.47→52.87.90.12,10.0.2.47,52.87.90.12,False
,,0.0,0.0,False,7,10.0.3.109→52.134.84.162,10.0.3.109,52.134.84.162,False
,,0.0,0.0,False,7,10.0.2.233→52.94.10.111,10.0.2.233,52.94.10.111,False
,,0.0,0.0,False,7,10.0.1.170→52.3.1.64,10.0.1.170,52.3.1.64,False
,,0.0,0.0,False,7,10.0.3.109→52.222.87.127,10.0.3.109,52.222.87.127,False
,,0.0,0.0,False,7,10.0.1.21→52.38.211.174,10.0.1.21,52.38.211.174,False
,,0.0,0.0,False,7,10.0.1.27→52.230.214.105,10.0.1.27,52.230.214.105,False
,,0.0,0.0,False,7,10.0.3.49→52.252.240.238,10.0.3.49,52.252.240.238,False
,,0.0,0.0,False,7,10.0.3.144→52.140.245.52,10.0.3.144,52.140.245.52,False
,,0.0,0.0,False,7,10.0.1.20→52.60.11.135,10.0.1.20,52.60.11.135,False
,,0.0,0.0,False,7,10.0.3.143→52.214.107.150,10.0.3.143,52.214.107.150,False
,,0.0,0.0,False,7,10.0.2.221→52.87.62.4,10.0.2.221,52.87.62.4,False
